AÑO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2012,Quindío,112175,0.8876999999999999,0.8874,0.5776,0.8348,0.7917000000000001,0.46590000000000004,1.0248,0.8514,1.0269,1.1575,0.8476,0.0623,0.066,0.0533,0.0771,0.0487,0.8979,0.0019,0.9203,0.0771,0.9092,0.039900000000000005,0.0019,0.9203,0.063,0.0421,0.0123,0.0019,0.0089,0.0196,0.0068000000000000005
2012,Risaralda,189484,0.9290999999999999,0.9277,0.6603,0.9118999999999999,0.7509,0.42979999999999996,1.091,1.0105,1.1523999999999999,1.1482999999999999,0.877,0.0704,0.060599999999999994,0.0574,0.09210000000000002,0.0646,0.8791,0.0088,0.9081999999999999,0.09210000000000002,0.883,0.0506,0.0088,0.9081999999999999,0.0817,0.0525,0.0113,0.0088,0.009399999999999999,0.0166,0.006500000000000001
2012,Santander,425904,0.9220999999999999,0.9211,0.7017,0.9289000000000001,0.7781999999999999,0.46840000000000004,1.0399,1.13,1.1122,1.0522,0.8140999999999999,0.0467,0.0546,0.0379,0.058899999999999994,0.0384,0.9265000000000001,0.0032,0.9458,0.058899999999999994,0.9293,0.0268,0.0032,0.9458,0.0444,0.0323,0.0253,0.0032,0.0175,0.0418,0.0158
2012,Sucre,203626,0.956,0.9555,0.6751,0.951,0.7372,0.3811,1.1262,1.3162,1.2816,1.058,0.7965000000000001,0.0483,0.051500000000000004,0.04769999999999999,0.05,0.0431,0.8568000000000001,0.008,0.8601000000000001,0.05,0.8679000000000001,0.0949,0.008,0.8601000000000001,0.1281,0.08900000000000001,0.006500000000000001,0.008,0.006500000000000001,0.0075,0.0054
2012,Tolima,321653,0.8747,0.8742,0.6162,0.8571,0.7182,0.39770000000000005,0.9711,0.9343,1.084,0.973,0.7092,0.051100000000000007,0.0492,0.043899999999999995,0.0642,0.0431,0.8737999999999999,0.0034999999999999996,0.8953,0.0642,0.8929,0.0751,0.0034999999999999996,0.8953,0.11539999999999999,0.064,0.0066,0.0034999999999999996,0.0069,0.008,0.0037
2012,Valle del Cauca,894698,0.8826,0.8809,0.6032,0.8615999999999999,0.7121,0.40619999999999995,1.0186,1.0398,1.1169,1.0327,0.7619,0.0432,0.0479,0.0374,0.0521,0.0369,0.9239,0.002,0.9390999999999999,0.0521,0.9298000000000001,0.0329,0.002,0.9390999999999999,0.0528,0.0333,0.016399999999999998,0.002,0.0139,0.024,0.0101
2012,Arauca,74454,0.7232999999999999,0.7229000000000001,0.5147999999999999,0.7061,0.5447,0.2981,0.8367,0.8740000000000001,0.9229,0.8066,0.6194,0.0499,0.0463,0.0472,0.0572,0.045599999999999995,0.9499,0.0,0.9528,0.0572,0.9521,0.0003,0.0,0.9528,0.0001,0.0023,0.0383,0.0,0.030600000000000002,0.059000000000000004,0.030899999999999997
2012,Casanare,85999,1.0393999999999999,1.0388,0.7845,1.02,0.8540000000000001,0.4403,1.1702,1.11,1.2485,1.234,0.879,0.0652,0.0557,0.054400000000000004,0.0839,0.0608,0.8767,0.0008,0.9035,0.0839,0.8887999999999999,0.0581,0.0008,0.9035,0.0964,0.050300000000000004,0.0192,0.0008,0.015,0.031,0.0129
2012,Putumayo,93570,0.7817000000000001,0.7817000000000001,0.4882,0.7895,0.5746,0.2728,0.9312,0.9329999999999999,1.0413,0.9193000000000001,0.6764,0.0616,0.0605,0.056299999999999996,0.07440000000000001,0.048799999999999996,0.8959999999999999,0.0028000000000000004,0.9134,0.07440000000000001,0.9023,0.0424,0.0028000000000000004,0.9134,0.0719,0.0489,0.0103,0.0028000000000000004,0.01,0.013300000000000001,0.0073
2012,San Andrés,15648,0.687,0.6865000000000001,0.5987,0.6969,0.6091,0.3982,0.7620999999999999,0.8040999999999999,0.7685,0.7920999999999999,0.6690999999999999,0.0126,0.0121,0.011200000000000002,0.0152,0.011200000000000002,0.9815999999999999,0.0,0.9837,0.0152,0.9815999999999999,0.0058,0.0,0.9837,0.0076,0.0072,0.039,0.0,0.0231,0.0703,0.0274
2012,Amazonas,22194,0.8187000000000001,0.8187000000000001,0.6022,0.8562000000000001,0.5333,0.2231,0.9476,1.0881999999999998,1.1345999999999998,0.8495,0.5828,0.047,0.0516,0.023,0.0797,0.0806,0.9373999999999999,0.0,0.9578,0.0797,0.8996,0.015600000000000001,0.0,0.9578,0.013500000000000002,0.019799999999999998,0.063,0.0,0.0683,0.0725,0.0317
2012,Guainía,11920,0.7081999999999999,0.7081999999999999,0.4769,0.725,0.2838,0.0824,0.8590000000000001,0.9797,1.2318,0.6645,0.3319,0.0891,0.0943,0.0818,0.1063,0.0793,0.7818,0.08289999999999999,0.7974,0.1063,0.774,0.1291,0.08289999999999999,0.7974,0.1674,0.1466,0.0175,0.08289999999999999,0.0177,0.0146,0.0143
2012,Guaviare,31272,0.5920000000000001,0.5918,0.3754,0.5824,0.4364,0.1962,0.713,0.6181,0.805,0.7154,0.5099,0.048600000000000004,0.041100000000000005,0.0537,0.0446,0.038900000000000004,0.9489,0.0012,0.9445999999999999,0.0446,0.9528,0.0026,0.0012,0.9445999999999999,0.0028000000000000004,0.0084,0.015,0.0012,0.0113,0.024,0.0073
2012,Vaupés,12681,0.6232,0.6232,0.2529,0.6335000000000001,0.3181,0.09359999999999999,0.7318000000000001,0.4372,1.0051,0.6175999999999999,0.3778,0.0762,0.0909,0.0662,0.08900000000000001,0.1082,0.7986,0.0227,0.7986,0.08900000000000001,0.7663,0.1252,0.0227,0.7986,0.12300000000000001,0.12539999999999998,0.051100000000000007,0.0227,0.059500000000000004,0.048,0.0131
2012,Vichada,20686,0.6675,0.6675,0.38020000000000004,0.6696,0.3337,0.1501,0.7511,0.7078,1.0397,0.5697,0.3588,0.0507,0.0759,0.0441,0.0611,0.0414,0.8824,0.04,0.8645,0.0611,0.9394,0.0669,0.04,0.8645,0.0281,0.0192,0.0131,0.04,0.013300000000000001,0.0167,0.0104
2013,Antioquia,1272458,0.9206,0.9193000000000001,0.6761,0.9153,0.7565999999999999,0.42710000000000004,1.0569,0.8976999999999999,1.1471,1.1013,0.8342,0.035699999999999996,0.0292,0.0294,0.048,0.030699999999999998,0.9159,0.0012,0.9301999999999999,0.048,0.9176000000000001,0.0484,0.0012,0.9301999999999999,0.0696,0.051699999999999996,0.015700000000000002,0.0012,0.0141,0.0227,0.011200000000000002
2013,Atlántico,522832,0.8641,0.8622,0.5367000000000001,0.8323,0.741,0.43939999999999996,0.9558,0.9045000000000001,1.0534000000000001,0.9636,0.7204999999999999,0.031200000000000002,0.0158,0.0355,0.0317,0.0233,0.9577,0.005600000000000001,0.9544,0.0317,0.9672,0.0111,0.005600000000000001,0.9544,0.0143,0.0095,0.0166,0.005600000000000001,0.0171,0.0189,0.0079
2013,Bogotá D.C.,1466854,0.845,0.8406999999999999,0.6124,0.7931999999999999,0.7972,0.5267000000000001,0.9142,0.7894,0.8984000000000001,0.9941,0.8553000000000001,0.0368,0.0059,0.031,0.0482,0.0374,0.9632,0.0001,0.9690000000000001,0.0482,0.9626,0.0,0.0001,0.9690000000000001,0.0,0.0,0.0689,0.0001,0.048799999999999996,0.10779999999999999,0.0554
2013,Bolívar,492500,0.8966,0.8955,0.5986,0.875,0.7040000000000001,0.38270000000000004,1.0372,1.1014,1.1502,1.0156999999999998,0.7686,0.0256,0.025699999999999997,0.0258,0.026600000000000002,0.022000000000000002,0.9423,0.0042,0.9490999999999999,0.026600000000000002,0.9372,0.032,0.0042,0.9490999999999999,0.04769999999999999,0.0408,0.0191,0.0042,0.0212,0.0219,0.0083
2013,Boyacá,292312,0.851,0.8504999999999999,0.6611,0.8156,0.7509,0.4843,0.963,0.8449,0.943,1.0256,0.9408,0.0245,0.023,0.0178,0.0325,0.025,0.9340999999999999,0.0027,0.9534999999999999,0.0325,0.9377,0.0414,0.0027,0.9534999999999999,0.0653,0.0374,0.0169,0.0027,0.0128,0.0255,0.0137
2013,Caldas,196982,0.8258,0.8254,0.5605,0.782,0.7078,0.446,0.9492,0.7579,0.9879000000000001,1.0075,0.8320000000000001,0.040999999999999995,0.0426,0.0336,0.0538,0.0321,0.8864,0.0036,0.903,0.0538,0.904,0.0725,0.0036,0.903,0.102,0.0639,0.0187,0.0036,0.015700000000000002,0.0275,0.014199999999999999
2013,Caquetá,124458,0.8095,0.8094,0.4928,0.8193,0.5648,0.23870000000000002,0.9555,0.8972,1.1482999999999999,0.9045000000000001,0.5816,0.0655,0.0608,0.0669,0.0695,0.0434,0.9248000000000001,0.0026,0.9255,0.0695,0.9448000000000001,0.0096,0.0026,0.9255,0.0148,0.0118,0.0132,0.0026,0.0113,0.0206,0.0089
2013,Cauca,320510,0.8434,0.8432999999999999,0.47609999999999997,0.8542000000000001,0.6311,0.319,1.0467,0.86,1.2239,1.0161,0.7768,0.0374,0.020099999999999996,0.034,0.0475,0.036000000000000004,0.9168999999999999,0.0096,0.9186,0.0475,0.9281999999999999,0.045700000000000005,0.0096,0.9186,0.0547,0.0359,0.0128,0.0096,0.012,0.0167,0.0123
2013,Cesar,262240,0.9492,0.948,0.5866,0.9336,0.7145999999999999,0.3602,1.0998,1.1837,1.2467,1.062,0.7574,0.0453,0.0602,0.0432,0.04769999999999999,0.033,0.8987,0.0242,0.9067000000000001,0.04769999999999999,0.9116,0.055999999999999994,0.0242,0.9067000000000001,0.075,0.0554,0.010700000000000001,0.0242,0.009899999999999999,0.0127,0.0068000000000000005
2013,Córdoba,407589,0.9339,0.9335,0.5706,0.9217,0.7347,0.3638,1.1067,1.103,1.2275,1.109,0.7940999999999999,0.023,0.0218,0.0196,0.0279,0.024399999999999998,0.9612999999999999,0.0075,0.9679000000000001,0.0279,0.9571999999999999,0.015700000000000002,0.0075,0.9679000000000001,0.0223,0.0184,0.0269,0.0075,0.0285,0.0286,0.0173
2013,Cundinamarca,572012,0.9048999999999999,0.9028,0.61,0.8547,0.8208,0.47979999999999995,1.0066,0.8869,1.0181,1.1073,0.8373,0.0317,0.0353,0.026099999999999998,0.0393,0.0269,0.9570000000000001,0.0003,0.9684,0.0393,0.9590000000000001,0.011200000000000002,0.0003,0.9684,0.019299999999999998,0.0141,0.019,0.0003,0.0139,0.029500000000000002,0.0152
2013,Chocó,145133,0.7959,0.7959,0.5547,0.8273,0.4428,0.1843,0.9673,0.9565,1.225,0.8231,0.5624,0.045899999999999996,0.0279,0.0429,0.061900000000000004,0.0371,0.8885,0.0014000000000000002,0.8862000000000001,0.061900000000000004,0.9192,0.06559999999999999,0.0014000000000000002,0.8862000000000001,0.0837,0.0438,0.0015,0.0014000000000000002,0.0016,0.0011,0.0006
2013,Huila,272091,0.8973,0.8968,0.6476999999999999,0.9086,0.7526999999999999,0.3907,1.0165,0.8851,1.1353,1.0467,0.7309,0.0478,0.042,0.0327,0.07,0.0499,0.9218000000000001,0.0007000000000000001,0.9434,0.07,0.9105,0.0304,0.0007000000000000001,0.9434,0.043899999999999995,0.0397,0.0103,0.0007000000000000001,0.0077,0.0165,0.008100000000000001
2013,La Guajira,244513,0.748,0.7473000000000001,0.4536,0.7175,0.4338,0.19949999999999998,0.8785,1.0036,1.1438,0.6789000000000001,0.4391,0.0527,0.0408,0.056900000000000006,0.053099999999999994,0.0348,0.9412,0.0026,0.9377,0.053099999999999994,0.9582999999999999,0.0060999999999999995,0.0026,0.9377,0.009000000000000001,0.0068000000000000005,0.0235,0.0026,0.024700000000000003,0.026099999999999998,0.0111
2013,Magdalena,332266,0.9603,0.9582999999999999,0.6385000000000001,0.8983,0.6881999999999999,0.3497,1.1711,1.4497,1.4175,1.0058,0.7195999999999999,0.0319,0.0203,0.0313,0.0387,0.0268,0.9531999999999999,0.0072,0.9541,0.0387,0.96,0.0149,0.0072,0.9541,0.018600000000000002,0.0132,0.0132,0.0072,0.0128,0.015600000000000001,0.0076
2013,Meta,213170,0.9483,0.9476,0.6252,0.9448000000000001,0.7698,0.4324,1.0643,0.9590000000000001,1.1902,1.0595999999999999,0.8031999999999999,0.0449,0.0466,0.0383,0.056900000000000006,0.037200000000000004,0.9387000000000001,0.0017000000000000001,0.9515,0.056900000000000006,0.9406,0.0163,0.0017000000000000001,0.9515,0.027200000000000002,0.0222,0.0115,0.0017000000000000001,0.009300000000000001,0.018600000000000002,0.0066
2013,Nariño,399032,0.7659999999999999,0.7658,0.4593,0.7534000000000001,0.5614,0.2899,0.9362,0.7761,1.1169,0.9065000000000001,0.6236,0.028999999999999998,0.0088,0.030699999999999998,0.0339,0.0207,0.9582999999999999,0.0002,0.9634,0.0339,0.9558,0.0126,0.0002,0.9634,0.0231,0.0235,0.018500000000000003,0.0002,0.0184,0.023399999999999997,0.0134
2013,Norte de Santander,317334,0.8642,0.8637,0.6114,0.8874,0.6627,0.3786,1.0076,1.0128,1.1719,0.9631000000000001,0.7064,0.0366,0.037599999999999995,0.0311,0.046799999999999994,0.0302,0.9529000000000001,0.0014000000000000002,0.9615,0.046799999999999994,0.9547,0.0105,0.0014000000000000002,0.9615,0.0163,0.015,0.0172,0.0014000000000000002,0.013000000000000001,0.026699999999999998,0.015600000000000001
2013,Quindío,111539,0.8589,0.8587,0.5139,0.7829999999999999,0.7846,0.4706,1.0048000000000001,0.7884,1.0046,1.1271,0.872,0.053,0.0617,0.043,0.0675,0.0407,0.897,0.0006,0.9231,0.0675,0.9075,0.0499,0.0006,0.9231,0.0771,0.0519,0.0121,0.0006,0.0104,0.0181,0.006500000000000001
2013,Risaralda,187946,0.8996999999999999,0.8981,0.5808,0.8586,0.7528,0.4249,1.064,0.9238,1.1267,1.1331,0.8508,0.051699999999999996,0.054299999999999994,0.0369,0.0745,0.0397,0.8976999999999999,0.0091,0.9303,0.0745,0.9039,0.0506,0.0091,0.9303,0.0812,0.0564,0.009399999999999999,0.0091,0.0086,0.0129,0.0063
2013,Santander,419596,0.934,0.9328,0.6045,0.9292,0.8027,0.48090000000000005,1.0644,1.0386,1.1456,1.0906,0.8409,0.036000000000000004,0.047,0.0269,0.0472,0.030899999999999997,0.9298000000000001,0.004699999999999999,0.953,0.0472,0.925,0.0341,0.004699999999999999,0.953,0.0558,0.0441,0.0204,0.004699999999999999,0.0148,0.0329,0.013500000000000002
2013,Sucre,202453,0.9668000000000001,0.9664,0.6766,0.9570000000000001,0.7542,0.39630000000000004,1.1732,1.3311000000000002,1.3744999999999998,1.0685,0.8158,0.0383,0.0408,0.0331,0.0466,0.0341,0.8668,0.008199999999999999,0.8751000000000001,0.0466,0.8768,0.0949,0.008199999999999999,0.8751000000000001,0.129,0.0891,0.006999999999999999,0.008199999999999999,0.0072,0.0069,0.0064
2013,Tolima,317546,0.8702,0.8695,0.5582,0.8399,0.7308,0.4052,1.002,0.9067000000000001,1.0419,1.0856999999999999,0.7824,0.0401,0.045700000000000005,0.035,0.049,0.0304,0.8865000000000001,0.003,0.9039,0.049,0.9054000000000001,0.07339999999999999,0.003,0.9039,0.1096,0.0641,0.005,0.003,0.005,0.0060999999999999995,0.0039000000000000003
2013,Valle del Cauca,887988,0.8756,0.8737,0.5892000000000001,0.8498,0.7127,0.4061,1.0144,0.9438,1.1017000000000001,1.0454,0.7881999999999999,0.0304,0.027200000000000002,0.025699999999999997,0.038,0.0288,0.9357,0.0025,0.9483,0.038,0.9359999999999999,0.0339,0.0025,0.9483,0.0513,0.0352,0.013000000000000001,0.0025,0.0109,0.019,0.0086
2013,Arauca,74658,0.7071,0.7070000000000001,0.43079999999999996,0.6981,0.5413,0.2778,0.8162999999999999,0.8138,0.9312999999999999,0.7811,0.5613,0.0417,0.0213,0.0426,0.0509,0.0263,0.9582999999999999,0.0,0.9573999999999999,0.0509,0.9728,0.0001,0.0,0.9573999999999999,0.0,0.0009,0.0242,0.0,0.0196,0.0363,0.0204
2013,Casanare,86460,1.0373,1.0369,0.7454999999999999,1.0207,0.8484999999999999,0.4546,1.1781,1.0985,1.278,1.2014,0.9209999999999999,0.036699999999999997,0.044199999999999996,0.031400000000000004,0.045,0.029300000000000003,0.9086,0.0040999999999999995,0.9229999999999999,0.045,0.9238,0.0547,0.0040999999999999995,0.9229999999999999,0.08220000000000001,0.047,0.0134,0.0040999999999999995,0.0121,0.0203,0.0054
2013,Putumayo,92887,0.7696,0.7696,0.3682,0.7676999999999999,0.6032,0.27690000000000003,0.8983,0.8015000000000001,0.9983,0.9201999999999999,0.6513,0.056799999999999996,0.0625,0.045,0.07440000000000001,0.0541,0.8853,0.0032,0.9113,0.07440000000000001,0.8773000000000001,0.0579,0.0032,0.9113,0.0898,0.06860000000000001,0.0098,0.0032,0.0092,0.0134,0.005600000000000001
2013,San Andrés,15536,0.6793,0.6789000000000001,0.4861,0.665,0.6241,0.3906,0.7443000000000001,0.6722,0.7495999999999999,0.8192,0.6198,0.0091,0.009300000000000001,0.01,0.0097,0.0042,0.9908,0.0,0.99,0.0097,0.9948999999999999,0.0001,0.0,0.99,0.0,0.0008,0.0473,0.0,0.0331,0.0698,0.0363
2013,Amazonas,22123,0.8184,0.8183,0.4838,0.8395999999999999,0.5821999999999999,0.22089999999999999,0.9541,0.9686,1.1183,0.9123,0.5961,0.0329,0.0316,0.0182,0.0526,0.0557,0.9578,0.0,0.9704999999999999,0.0526,0.9231,0.009300000000000001,0.0,0.9704999999999999,0.005600000000000001,0.0212,0.0432,0.0,0.0441,0.0516,0.0258
2013,Guainía,11918,0.7256999999999999,0.7256,0.5089,0.6901999999999999,0.3032,0.09119999999999999,1.1403,1.0876000000000001,1.5084,1.0187,0.5276,0.0493,0.0356,0.0383,0.07919999999999999,0.0621,0.7970999999999999,0.102,0.8070999999999999,0.07919999999999999,0.833,0.1536,0.102,0.8070999999999999,0.1856,0.10490000000000001,0.0359,0.102,0.037200000000000004,0.030600000000000002,0.0155
2013,Guaviare,31276,0.5733,0.5732,0.2948,0.5521,0.4404,0.2089,0.7031000000000001,0.584,0.7805,0.7334999999999999,0.4964,0.04019999999999999,0.0363,0.0431,0.0414,0.0239,0.9597,0.0,0.9569,0.0414,0.9756,0.0001,0.0,0.9569,0.0,0.0006,0.0116,0.0,0.008,0.0184,0.0179
2013,Vaupés,12659,0.6225,0.6225,0.2169,0.6388,0.332,0.0894,0.7445,0.4656,1.0004,0.6420999999999999,0.4106,0.08529999999999999,0.1155,0.0725,0.1119,0.0675,0.813,0.0152,0.8044,0.1119,0.8561,0.1017,0.0152,0.8044,0.0785,0.0764,0.0285,0.0152,0.0296,0.0301,0.032
2013,Vichada,20977,0.7461,0.746,0.3504,0.7482,0.3674,0.1401,0.8456999999999999,0.8576999999999999,1.1902,0.6213000000000001,0.35259999999999997,0.0917,0.07400000000000001,0.0983,0.0875,0.06709999999999999,0.8784000000000001,0.0026,0.875,0.0875,0.8889,0.029900000000000003,0.0026,0.875,0.0446,0.044000000000000004,0.0125,0.0026,0.0091,0.0236,0.017
2014,Antioquia,1266533,0.9097,0.9085,0.6415000000000001,0.9068,0.7513,0.4179,1.0390000000000001,0.8441,1.1192,1.0979999999999999,0.8273,0.0233,0.0206,0.0191,0.030899999999999997,0.020099999999999996,0.9508,0.0007000000000000001,0.9634999999999999,0.030899999999999997,0.9490000000000001,0.0259,0.0007000000000000001,0.9634999999999999,0.042,0.030899999999999997,0.0209,0.0007000000000000001,0.0161,0.0335,0.0184
2014,Atlántico,521917,0.8581,0.8558,0.5218,0.8109999999999999,0.7483,0.44170000000000004,0.9365000000000001,0.8287,1.0161,0.9623999999999999,0.7386,0.0329,0.0128,0.0338,0.0366,0.0304,0.9637,0.0001,0.9621,0.0366,0.9672,0.0034000000000000002,0.0001,0.9621,0.0034999999999999996,0.0024,0.0182,0.0001,0.017,0.0239,0.01
2014,Bogotá D.C.,1460379,0.8079000000000001,0.8038,0.5776,0.7676999999999999,0.7523000000000001,0.4997,0.8665999999999999,0.7409,0.8668,0.9386,0.7868,0.025,0.027000000000000003,0.020099999999999996,0.0301,0.0248,0.9736,0.0,0.9793000000000001,0.0301,0.9734999999999999,0.0014000000000000002,0.0,0.9793000000000001,0.0025,0.0017000000000000001,0.08689999999999999,0.0,0.0547,0.1406,0.0814
2014,Bolívar,490573,0.875,0.8741,0.5842,0.8529000000000001,0.7109000000000001,0.37689999999999996,0.9871,1.033,1.091,0.9815,0.7187,0.0353,0.0192,0.0347,0.04190000000000001,0.030600000000000002,0.941,0.0008,0.9488,0.04190000000000001,0.9393,0.023700000000000002,0.0008,0.9488,0.038599999999999995,0.0301,0.0196,0.0008,0.0196,0.025,0.012
2014,Boyacá,288366,0.8393999999999999,0.8389,0.6309,0.8059000000000001,0.7490000000000001,0.4836,0.9473999999999999,0.8273999999999999,0.9261,1.0247,0.8985,0.0189,0.0167,0.0132,0.0255,0.0197,0.938,0.0022,0.9582999999999999,0.0255,0.9339,0.0431,0.0022,0.9582999999999999,0.066,0.04650000000000001,0.022400000000000003,0.0022,0.0168,0.0348,0.018600000000000002
2014,Caldas,195455,0.8096,0.8093,0.5411,0.7653,0.706,0.4368,0.9236,0.7132999999999999,0.9442,0.9947,0.8340000000000001,0.0265,0.0301,0.0203,0.0345,0.0248,0.9473999999999999,0.0025,0.9586,0.0345,0.948,0.026000000000000002,0.0025,0.9586,0.0364,0.027200000000000002,0.0173,0.0025,0.013500000000000002,0.0254,0.0179
2014,Caquetá,124473,0.7936,0.7933,0.4622,0.7956,0.5715,0.2336,0.9170999999999999,0.8081999999999999,1.0891,0.8844,0.5922,0.042300000000000004,0.0434,0.0385,0.0484,0.042699999999999995,0.9567,0.0,0.961,0.0484,0.9495,0.001,0.0,0.961,0.0005,0.0078000000000000005,0.0118,0.0,0.0098,0.0191,0.0091
2014,Cauca,316362,0.846,0.8458,0.45539999999999997,0.86,0.6465000000000001,0.3139,1.0548,0.8306999999999999,1.1729,1.0927,0.8085,0.0454,0.0167,0.038,0.0625,0.049100000000000005,0.9533,0.0,0.9617,0.0625,0.9412,0.0012,0.0,0.9617,0.0001,0.0097,0.012,0.0,0.0105,0.0178,0.0101
2014,Cesar,261493,0.9629000000000001,0.9614,0.5954999999999999,0.9379000000000001,0.746,0.3699,1.1111,1.1426,1.2766,1.0698,0.7561,0.0495,0.058600000000000006,0.0441,0.057,0.0425,0.9287000000000001,0.0069,0.9393,0.057,0.9326000000000001,0.0219,0.0069,0.9393,0.033,0.025,0.012,0.0069,0.011000000000000001,0.0169,0.0068000000000000005
2014,Córdoba,408623,0.9323,0.9319,0.5482,0.9081,0.7498,0.36920000000000003,1.1059,1.0261,1.183,1.1569,0.8448,0.021099999999999997,0.017,0.0172,0.0264,0.0262,0.975,0.0006,0.9806999999999999,0.0264,0.9658,0.0039000000000000003,0.0006,0.9806999999999999,0.0062,0.008,0.020099999999999996,0.0006,0.0207,0.024700000000000003,0.0147
2014,Cundinamarca,573948,0.8998999999999999,0.8979,0.5896,0.8504999999999999,0.8131,0.48479999999999995,0.9975,0.8853,1.0084,1.0905,0.8406,0.026000000000000002,0.024399999999999998,0.0194,0.034300000000000004,0.0256,0.9672,0.0001,0.978,0.034300000000000004,0.9619,0.0069,0.0001,0.978,0.0115,0.0125,0.0173,0.0001,0.0123,0.0273,0.0143
2014,Chocó,145299,0.8115000000000001,0.8114,0.5373,0.8375,0.47840000000000005,0.1837,1.0066,0.8983,1.2501,0.8843000000000001,0.6486,0.0353,0.0296,0.0325,0.0454,0.0274,0.9057999999999999,0.0021,0.9085,0.0454,0.9323999999999999,0.058899999999999994,0.0021,0.9085,0.0827,0.04019999999999999,0.0044,0.0021,0.0052,0.0039000000000000003,0.0011
2014,Huila,270459,0.8835,0.8829,0.5917,0.8898999999999999,0.7554000000000001,0.3936,0.9941,0.8186,1.0726,1.0587,0.7589,0.0333,0.0223,0.0235,0.0487,0.0361,0.9653,0.0,0.9763,0.0487,0.9564,0.0014000000000000002,0.0,0.9763,0.0016,0.0074,0.0108,0.0,0.0086,0.016,0.011000000000000001
2014,La Guajira,251458,0.7491,0.7487,0.47259999999999996,0.7168000000000001,0.44780000000000003,0.2009,0.8884000000000001,0.9732,1.1569,0.7034999999999999,0.4385,0.044800000000000006,0.0226,0.042699999999999995,0.0603,0.0405,0.9514,0.0011,0.9551999999999999,0.0603,0.9526,0.0038,0.0011,0.9551999999999999,0.008,0.0069,0.013000000000000001,0.0011,0.0128,0.0182,0.0106
2014,Magdalena,331389,0.9035,0.9009999999999999,0.5938,0.8379000000000001,0.6794,0.3395,1.084,1.284,1.2667,0.9926,0.695,0.0296,0.0181,0.0297,0.0334,0.0287,0.9605,0.004,0.9623,0.0334,0.9606999999999999,0.009899999999999999,0.004,0.9623,0.0144,0.0106,0.009300000000000001,0.004,0.0086,0.011699999999999999,0.0049
2014,Meta,215227,0.9477,0.9472,0.5988,0.9329000000000001,0.7864,0.4239,1.064,0.9026000000000001,1.1891,1.0851,0.7798,0.0302,0.0331,0.027200000000000002,0.036000000000000004,0.023700000000000002,0.9506999999999999,0.0013,0.9606999999999999,0.036000000000000004,0.9570000000000001,0.019,0.0013,0.9606999999999999,0.0329,0.0194,0.0141,0.0013,0.0106,0.024399999999999998,0.0077
2014,Nariño,397640,0.7523000000000001,0.7522,0.4097,0.7384999999999999,0.5667,0.3002,0.8987,0.7181000000000001,1.0211,0.8778,0.7265999999999999,0.0291,0.0052,0.026000000000000002,0.04,0.0258,0.9698,0.0,0.9736,0.04,0.9703,0.0011,0.0,0.9736,0.0017000000000000001,0.004,0.016,0.0,0.013600000000000001,0.023799999999999998,0.0137
2014,Norte de Santander,313966,0.872,0.8715,0.5787,0.8964,0.684,0.3699,0.9876999999999999,0.9562,1.1308,0.9612999999999999,0.7208,0.033,0.0361,0.0337,0.034,0.0246,0.9606999999999999,0.0009,0.9628,0.034,0.9648,0.0062,0.0009,0.9628,0.0102,0.0106,0.016399999999999998,0.0009,0.0121,0.0271,0.013999999999999999
2014,Quindío,110359,0.8393,0.8390000000000001,0.4426,0.7696999999999999,0.7846,0.4457,0.9759,0.7111,0.9529000000000001,1.1265,0.8652,0.0368,0.0398,0.0291,0.046900000000000004,0.0311,0.9301999999999999,0.0011,0.9515,0.046900000000000004,0.9346,0.0329,0.0011,0.9515,0.053099999999999994,0.034300000000000004,0.0141,0.0011,0.0108,0.0218,0.0105
2014,Risaralda,185754,0.8818,0.8802,0.5156000000000001,0.8411,0.7646999999999999,0.4111,1.0353,0.8214,1.0663,1.1418000000000001,0.8575,0.036699999999999997,0.04,0.0304,0.04650000000000001,0.0296,0.9308,0.0052,0.9454,0.04650000000000001,0.9351999999999999,0.0325,0.0052,0.9454,0.0475,0.0352,0.0166,0.0052,0.0132,0.0262,0.012
